Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01372","Cashew nuts, in shell","2021","2021","1000 USD","1473","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01372","Cashew nuts, in shell","2021","2021","t","254.56","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01372","Cashew nuts, in shell","2022","2022","t","130.28","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01372","Cashew nuts, in shell","2022","2022","1000 USD","1013","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01372","Cashew nuts, in shell","2022","2022","t","319.78","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21424","Cashew nuts, shelled","2021","2021","t","182924.08","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21424","Cashew nuts, shelled","2021","2021","1000 USD","1216529","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21424","Cashew nuts, shelled","2021","2021","t","2715.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21424","Cashew nuts, shelled","2022","2022","t","148049.68","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21424","Cashew nuts, shelled","2022","2022","1000 USD","970482","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21424","Cashew nuts, shelled","2022","2022","t","3981.15","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01520.02","Cassava, dry","2021","2021","t","90584.45","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01520.02","Cassava, dry","2021","2021","1000 USD","90989","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01520.02","Cassava, dry","2021","2021","t","1838.9","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01520.02","Cassava, dry","2022","2022","t","88439.59","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01520.02","Cassava, dry","2022","2022","1000 USD","109253","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01520.02","Cassava, dry","2022","2022","t","1923.48","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01447","Castor oil seeds","2021","2021","t","48.39","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01447","Castor oil seeds","2021","2021","1000 USD","46","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01447","Castor oil seeds","2022","2022","t","12.83","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5608","Import Quantity","02111","Cattle","2021","2021","An","1331210","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","02111","Cattle","2021","2021","1000 USD","1571279","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5908","Export Quantity","02111","Cattle","2021","2021","An","510248","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5608","Import Quantity","02111","Cattle","2022","2022","An","1333142","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","02111","Cattle","2022","2022","1000 USD","1723059","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5908","Export Quantity","02111","Cattle","2022","2022","An","421633","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21512","Cattle fat, unrendered","2021","2021","t","855.87","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21512","Cattle fat, unrendered","2021","2021","1000 USD","880","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21512","Cattle fat, unrendered","2021","2021","t","366.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21512","Cattle fat, unrendered","2022","2022","t","55.06","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21512","Cattle fat, unrendered","2022","2022","1000 USD","54","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","21512","Cattle fat, unrendered","2022","2022","t","887.7","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2021","2021","t","108085.99","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2021","2021","1000 USD","134208","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2021","2021","t","135869.27","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01213","Cauliflowers and broccoli","2022","2022","t","100843.53","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01213","Cauliflowers and broccoli","2022","2022","1000 USD","137383","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01213","Cauliflowers and broccoli","2022","2022","t","157323.74","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.08","Cereal preparations","2021","2021","t","232311.47","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.08","Cereal preparations","2021","2021","1000 USD","78791","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23140.08","Cereal preparations","2021","2021","t","143676.38","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23140.08","Cereal preparations","2022","2022","t","222422.97","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23140.08","Cereal preparations","2022","2022","1000 USD","94515","A","Official figure",""
